image,steering
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_40_518.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_20_117.jpg,-0.3025817
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_05_694.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_16_26_001.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_29_322.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_05_836.jpg,-0.1159699
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_26_743.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_51_055.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_12_909.jpg,0.15
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_40_870.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_02_020.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_16_06_386.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_20_978.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_11_51_979.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_56_088.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_00_563.jpg,0.3
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_16_16_356.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_33_550.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_59_253.jpg,0.2860199
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_11_55_070.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_12_15_641.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_38_138.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_50_950.jpg,-0.1594345
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_25_133.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_16_200.jpg,0.4992179
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_33_129.jpg,0.15
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_16_02_168.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_51_514.jpg,-0.5000001
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_40_931.jpg,0.2068193
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_13_477.jpg,1
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_12_17_831.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_36_616.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_32_349.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_12_39_463.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_12_58_704.jpg,0.01939104
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_11_56_836.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_10_515.jpg,0.06274218
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_51_444.jpg,-0.35
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_11_43_930.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_16_037.jpg,-0.3608321
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_38_999.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_21_397.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_04_140.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_13_519.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_20_207.jpg,0.1
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_18_656.jpg,0.2499478
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_59_415.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_12_41_570.jpg,0.03375799
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_30_480.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_50_018.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_12_04_314.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_57_576.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_20_691.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_45_797.jpg,0.1
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_15_918.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_56_368.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_12_20_454.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_15_13_661.jpg,0.25
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_11_998.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_14_12_295.jpg,0
D:\1document\培训课程\人工智能和数字化\20260130-31德赛西威（二期）AI\基于深度学习的世界状态的感知预测决策与控制\tutorial_runs\behavioral_cloning_data\IMG\center_2018_07_16_17_13_14_567.jpg,0
